info_id,emp_id,number_consumers,mode,dining_table_id,dining_table_name,expenditure,dishes_count,accounts_payable,use_start_time,check_closed,lock_time,cashier_id,pc_id,order_number,org_id,print_doc_bill_num,lock_table_info,order_status,phone,name
4517,1243,7,,1516,1011,853,35,853,2023-04-21 21:10:00,,2023-04-21 21:18:00,,,,330,,,1,18688880441,沈晓雯
4518,3199,2,,1480,1001,228,7,228,2023-07-30 12:28:00,,2023-07-30 12:43:00,,,,330,,,1,18688882351,蓬咏隽
4519,3708,10,,1509,1017,1217,50,1217,2023-03-23 19:50:00,,2023-03-23 20:04:00,,,,330,,,1,18688882944,吕哲涵
4520,1461,7,,1490,1015,1344,36,1344,2023-01-20 12:52:00,,2023-01-20 13:05:00,,,,330,,,1,18688880660,牛红红
4521,2152,5,,1503,1035,866,17,866,2023-06-30 13:28:00,,2023-06-30 13:41:00,,,,330,,,1,18688881304,鲁膺卫
4522,3463,3,,1502,1005,581,11,581,2023-06-06 12:24:00,,2023-06-06 12:34:00,,,,330,,,1,18688882615,滑帆志
4523,2618,5,,1515,1025,655,24,655,2023-04-26 19:26:00,,2023-04-26 19:40:00,,,,330,,,1,18688881770,占保良
4524,1963,7,,1508,1028,874,36,874,2023-03-21 17:56:00,,2023-03-21 18:06:00,,,,330,,,1,18688881115,荆春哲
4525,1746,8,,1517,1037,1504,39,1504,2023-03-15 20:30:00,,2023-03-15 20:48:00,,,,330,,,1,18688880295,赵寸沣
4526,3273,4,,1502,1006,732,15,732,2023-04-26 21:14:00,,2023-04-26 21:31:00,,,,330,,,1,18688882425,章颢硕
4527,2227,7,,1506,1011,959,33,959,2023-01-13 11:20:00,,2023-01-13 11:40:00,,,,330,,,1,18688881379,冯传瑞
4528,1916,2,,1481,1001,284,7,284,2023-02-18 18:52:00,,2023-02-18 19:07:00,,,,330,,,1,18688881068,邬守城
4529,3778,3,,1502,1004,521,11,521,2023-04-06 18:45:00,,2023-04-06 19:02:00,,,,330,,,1,18688882930,祝鸣
4530,1583,10,,1498,1020,1664,44,1664,2023-05-05 17:09:00,,2023-05-05 17:28:00,,,,330,,,1,18688880782,高培淇
4531,2052,8,,1516,1029,1194,38,1194,2023-03-27 18:51:00,,2023-03-27 19:08:00,,,,330,,,1,18688881204,庄浩杰
4532,2765,2,,1482,1003,311,9,311,2023-07-06 11:25:00,,2023-07-06 11:43:00,,,,330,,,1,18688881917,麦志博
4533,1975,2,,1482,1002,451,7,451,2023-04-05 19:01:00,,2023-04-05 19:10:00,,,,330,,,1,18688881127,单星文
4534,3552,6,,1504,1026,520,24,520,2023-04-13 20:40:00,,2023-04-13 20:48:00,,,,330,,,1,18688882704,陶毅菡
4535,1025,8,,1517,1011,1006,37,1006,2023-02-21 18:07:00,,2023-02-21 18:21:00,,,,330,,,1,18688880044,魏焱
4536,3647,3,,1485,1021,425,10,425,2023-05-15 19:50:00,,2023-05-15 20:02:00,,,,330,,,1,18688882799,齐甜颍
4537,3725,9,,1519,1016,1080,39,1080,2023-02-11 20:16:00,,2023-02-11 20:26:00,,,,330,,,1,18688882877,黄腾达
4538,1124,6,,1504,1035,543,31,543,2023-06-03 12:31:00,,2023-06-03 12:42:00,,,,330,,,1,18688880217,周钰彤
4539,2015,8,,1490,1038,1011,43,1011,2023-06-05 11:13:00,,2023-06-05 11:29:00,,,,330,,,1,18688881167,宗男
4540,3240,10,,1495,1017,1377,43,1377,2023-02-08 20:02:00,,2023-02-08 20:14:00,,,,330,,,1,18688882392,家琛岐
4541,3258,8,,1493,1014,1026,34,1026,2023-01-05 13:44:00,,2023-01-05 13:59:00,,,,330,,,1,18688882410,姜海翔
4542,3430,5,,1488,1009,825,19,825,2023-02-26 20:22:00,,2023-02-26 20:30:00,,,,330,,,1,18688882582,柴承德
4543,3673,6,,1513,1025,725,26,725,2023-01-03 12:34:00,,2023-01-03 12:48:00,,,,330,,,1,18688882825,武科汝
4544,2282,4,,1500,1022,783,19,783,2023-03-24 20:32:00,,2023-03-24 20:52:00,,,,330,,,1,18688881434,缪亚琪
4545,2145,3,,1502,1022,567,13,567,2023-04-16 18:32:00,,2023-04-16 18:47:00,,,,330,,,1,18688881297,黎梓澎
4546,3770,4,,1485,1023,489,13,489,2023-01-06 12:02:00,,2023-01-06 12:21:00,,,,330,,,1,18688882922,石懿轩
4547,3545,4,,1483,1005,608,13,608,2023-04-13 18:25:00,,2023-04-13 18:40:00,,,,330,,,1,18688882697,丰忠鑫
4548,3664,8,,1517,1012,1405,37,1405,2023-05-12 17:31:00,,2023-05-12 17:49:00,,,,330,,,1,18688882816,陆安洁
4549,1284,2,,1480,1002,404,7,404,2023-04-03 19:06:00,,2023-04-03 19:25:00,,,,330,,,1,18688880483,任红娇
4550,2505,6,,1505,1034,688,23,688,2023-07-10 13:57:00,,2023-07-10 14:14:00,,,,330,,,1,18688881657,景乾峰
4551,2984,10,,1519,1040,1301,41,1301,2023-05-12 20:53:00,,2023-05-12 21:04:00,,,,330,,,1,18688882136,巫燕昌
4552,2448,6,,1505,1034,912,25,912,2023-02-09 20:00:00,,2023-02-09 20:11:00,,,,330,,,1,18688881600,付旭尧
4553,1114,10,,1496,1020,1206,46,1206,2023-06-16 13:03:00,,2023-06-16 13:17:00,,,,330,,,1,18688880114,曾耀扬
4554,3618,9,,1495,1020,1035,44,1035,2023-04-26 18:26:00,,2023-04-26 18:45:00,,,,330,,,1,18688882770,常青
4555,1670,5,,1513,1008,962,23,962,2023-06-27 13:06:00,,2023-06-27 13:20:00,,,,330,,,1,18688880169,李子辰
4556,3567,4,,1511,1004,724,17,724,2023-02-21 20:58:00,,2023-02-21 21:10:00,,,,330,,,1,18688882719,甄明轩
4557,3130,10,,1496,1030,1764,49,1764,2023-07-13 12:44:00,,2023-07-13 12:55:00,,,,330,,,1,18688882282,黄悦宸
4558,2882,7,,1506,1027,1399,30,1399,2023-07-03 13:43:00,,2023-07-03 14:03:00,,,,330,,,1,18688882034,易嘉甫
4559,3407,5,,1513,1008,791,22,791,2023-01-07 19:47:00,,2023-01-07 19:53:00,,,,330,,,1,18688882559,"谈宇储
4560,2399,4,"",1511,1005,803,15,803,2016-07-10 13:44:16"""
4561,2700,2,,1480,1001,410,7,410,2023-02-10 20:01:00,,2023-02-10 20:08:00,,,,330,,,1,18688881852,邹济泽
4562,3762,3,,1512,1033,562,14,562,2023-03-19 19:08:00,,2023-03-19 19:26:00,,,,330,,,1,18688882914,许智蕴
4563,3378,5,,1513,1036,527,18,527,2023-02-25 20:25:00,,2023-02-25 20:45:00,,,,330,,,1,18688882530,房俊程
4564,2457,8,,1518,1037,1535,35,1535,2023-04-03 18:07:00,,2023-04-03 18:25:00,,,,330,,,1,18688881609,邵晨轩
4565,3103,9,,1497,1017,975,43,975,2023-05-14 21:57:00,,2023-05-14 22:14:00,,,,330,,,1,18688882255,姜诚俊
4566,2845,4,,1483,1004,780,14,780,2023-05-01 18:48:00,,2023-05-01 19:07:00,,,,330,,,1,18688881997,武藩洄
4567,1173,3,,1502,1021,343,11,343,2023-01-04 12:48:00,,2023-01-04 13:05:00,,,,330,,,1,18688880352,胡意林
4568,3244,3,,1511,1022,549,13,549,2023-07-15 12:51:00,,2023-07-15 12:59:00,,,,330,,,1,18688882396,邵逸晗
4569,3513,7,,1490,1038,907,30,907,2023-06-01 13:45:00,,2023-06-01 13:54:00,,,,330,,,1,18688882665,唐蕴
4570,1797,4,,1512,1005,481,18,481,2023-05-19 18:44:00,,2023-05-19 18:51:00,,,,330,,,1,18688880949,雷挺然
4571,1461,6,,1503,1007,814,23,814,2023-02-18 20:42:00,,2023-02-18 20:56:00,,,,330,,,1,18688880660,牛红红
4572,3670,4,,1483,1033,762,14,762,2023-01-13 11:52:00,,2023-01-13 12:04:00,,,,330,,,1,18688882822,余紫焉
4573,2493,9,,1499,1030,1019,39,1019,2023-02-26 18:25:00,,2023-02-26 18:31:00,,,,330,,,1,18688881645,胡林林
4574,3406,7,,1517,1011,1028,29,1028,2023-06-13 13:19:00,,2023-06-13 13:31:00,,,,330,,,1,18688882558,常家栋
4575,3021,10,,1497,1017,1375,43,1375,2023-04-10 21:56:00,,2023-04-10 22:14:00,,,,330,,,1,18688882173,阮昊洋
4576,1331,5,,1487,1034,820,17,820,2023-06-01 13:40:00,,2023-06-01 13:57:00,,,,330,,,1,18688880530,卓秀凤
4577,1614,2,,1481,1001,425,7,425,2023-01-20 11:31:00,,2023-01-20 11:45:00,,,,330,,,1,18688880813,柴俊宇
4578,3734,5,,1487,1035,802,17,802,2023-02-27 21:25:00,,2023-02-27 21:35:00,,,,330,,,1,18688882886,丁一珩
4579,2027,2,,1480,1002,298,8,298,2023-07-25 11:02:00,,2023-07-25 11:09:00,,,,330,,,1,18688881179,宫孜博
4580,3232,9,,1499,1020,1143,44,1143,2023-06-29 11:54:00,,2023-06-29 12:14:00,,,,330,,,1,18688882384,康冬钤
4581,1444,7,,1516,1037,1403,30,1403,2023-03-17 17:27:00,,2023-03-17 17:39:00,,,,330,,,1,18688880643,苗元灏
4582,3515,10,,1498,1040,1197,42,1197,2023-03-20 19:13:00,,2023-03-20 19:23:00,,,,330,,,1,18688882667,赵家巍
4583,3232,9,,1499,1016,919,43,919,2023-02-14 18:42:00,,2023-02-14 18:52:00,,,,330,,,1,18688882384,康冬钤
4584,3146,4,,1501,1006,605,14,605,2023-05-17 18:13:00,,2023-05-17 18:21:00,,,,330,,,1,18688882298,冼知鑫
4585,3614,4,,1483,1021,813,15,813,2023-03-02 19:01:00,,2023-03-02 19:19:00,,,,330,,,1,18688882766,桂伽羽
4586,1819,5,,1515,1010,732,19,732,2023-02-13 21:11:00,,2023-02-13 21:17:00,,,,330,,,1,18688880971,殷倩
4587,2671,2,,1480,1002,411,8,411,2023-06-14 12:07:00,,2023-06-14 12:20:00,,,,330,,,1,18688881823,谈思宸
4588,2608,10,,1495,1018,1782,44,1782,2023-01-22 20:10:00,,2023-01-22 20:20:00,,,,330,,,1,18688882941,纪宏瑞
4589,2422,6,,1505,1007,894,27,894,2023-04-13 18:59:00,,2023-04-13 19:07:00,,,,330,,,1,18688881574,廉菁境
4590,2551,9,,1496,1040,1476,39,1476,2023-03-28 21:02:00,,2023-03-28 21:13:00,,,,330,,,1,18688881703,周子蠢
4591,2243,5,,1489,1024,461,22,461,2023-07-20 12:03:00,,2023-07-20 12:08:00,,,,330,,,1,18688881395,史玉琴
4592,1131,3,,1485,1031,274,12,274,2023-02-13 20:51:00,,2023-02-13 21:03:00,,,,330,,,1,18688880319,夏晴
4593,1951,6,,1515,1007,756,31,756,2023-06-10 13:03:00,,2023-06-10 13:11:00,,,,330,,,1,18688881103,岳镤文
4594,1181,8,,1516,1039,1554,42,1554,2023-02-01 18:30:00,,2023-02-01 18:49:00,,,,330,,,1,18688880360,袁佳玉
4595,1967,5,,1503,1034,419,19,419,2023-04-21 18:55:00,,2023-04-21 19:11:00,,,,330,,,1,18688881119,吕京喜
4596,3826,3,,1512,1004,475,12,475,2023-02-09 19:28:00,,2023-02-09 19:44:00,,,,330,,,1,18688882978,汪润义
4597,2866,6,,1504,1010,798,24,798,2023-04-22 19:55:00,,2023-04-22 20:15:00,,,,330,,,1,18688882018,钟玉琪
4598,1510,2,,1482,1003,259,7,259,2023-01-26 11:20:00,,2023-01-26 11:25:00,,,,330,,,1,18688880709,魏煊夕
4599,1518,6,,1505,1026,539,22,539,2023-01-13 12:43:00,,2023-01-13 13:02:00,,,,330,,,1,18688880717,薛皓
4600,3513,2,,1480,1001,450,8,450,2023-01-10 11:54:00,,2023-01-10 12:08:00,,,,330,,,1,18688882665,唐蕴
4601,1351,2,,1482,1001,360,7,360,2023-05-07 18:15:00,,2023-05-07 18:24:00,,,,330,,,1,18688880550,麦东广
4602,2835,2,,1481,1002,260,9,260,2023-06-13 11:38:00,,2023-06-13 11:46:00,,,,330,,,1,18688881987,梁h禧
4603,3218,8,,1517,1015,1142,43,1142,2023-07-28 12:24:00,,2023-07-28 12:38:00,,,,330,,,1,18688882370,郜年博
4604,1651,10,,1509,1018,1258,44,1258,2023-04-16 18:25:00,,2023-04-16 18:36:00,,,,330,,,1,18688880150,张耀宇
4605,1475,10,,1495,1040,1328,45,1328,2023-04-13 21:53:00,,2023-04-13 22:03:00,,,,330,,,1,18688880674,辛硕
4606,2781,8,,1507,1011,1235,42,1235,2023-01-07 17:58:00,,2023-01-07 18:14:00,,,,330,,,1,18688881933,余绍勇
4607,2520,9,,1509,1030,984,43,984,2023-02-18 19:49:00,,2023-02-18 20:06:00,,,,330,,,1,18688881672,靳骞
4608,2551,4,,1510,1022,350,14,350,2023-01-11 12:14:00,,2023-01-11 12:21:00,,,,330,,,1,18688881703,周子蠢
4609,3786,10,,1495,1017,1351,49,1351,2023-03-31 19:48:00,,2023-03-31 19:56:00,,,,330,,,1,18688882938,郁窍
4610,1124,6,,1505,1010,623,23,623,2023-05-23 20:26:00,,2023-05-23 20:43:00,,,,330,,,1,18688880217,周钰彤
4611,3613,5,,1514,1036,887,17,887,2023-05-31 20:49:00,,2023-05-31 21:00:00,,,,330,,,1,18688882765,莫文涛
4612,2844,4,,1511,1021,772,15,772,2023-02-18 18:33:00,,2023-02-18 18:39:00,,,,330,,,1,18688881996,孙海超
4613,3301,10,,1496,1020,1473,48,1473,2023-05-13 19:07:00,,2023-05-13 19:20:00,,,,330,,,1,18688882453,衡明仁
4614,3670,6,,1515,1035,1177,31,1177,2023-07-02 11:12:00,,2023-07-02 11:18:00,,,,330,,,1,18688882822,余紫焉
4615,2316,3,,1484,1032,458,11,458,2023-03-09 21:32:00,,2023-03-09 21:47:00,,,,330,,,1,18688881468,花善照
4616,3563,2,,1480,1002,322,7,322,2023-07-10 12:41:00,,2023-07-10 12:56:00,,,,330,,,1,18688882715,史泵泰
4617,1247,8,,1493,1038,1076,41,1076,2023-07-27 13:14:00,,2023-07-27 13:26:00,,,,330,,,1,18688880445,任鑫
4618,3391,4,,1512,1033,836,16,836,2023-07-24 11:03:00,,2023-07-24 11:21:00,,,,330,,,1,18688882543,隆荣谰
4619,3555,3,,1512,1005,553,13,553,2023-07-24 12:29:00,,2023-07-24 12:41:00,,,,330,,,1,18688882707,莫以翰
4620,1112,7,,1492,1014,1052,30,1052,2023-06-13 13:07:00,,2023-06-13 13:24:00,,,,330,,,1,18688880213,唐轩
4621,2999,7,,1490,1028,937,32,937,2023-05-06 19:20:00,,2023-05-06 19:37:00,,,,330,,,1,18688882151,鄂迪理
4622,3762,7,,1492,1028,1110,34,1110,2023-04-13 20:25:00,,2023-04-13 20:39:00,,,,330,,,1,18688882914,许智蕴
4623,3150,9,,1499,1030,1221,39,1221,2023-07-30 13:24:00,,2023-07-30 13:33:00,,,,330,,,1,18688882302,历远土
4624,2404,5,,1505,1008,394,18,394,2023-05-29 20:57:00,,2023-05-29 21:06:00,,,,330,,,1,18688881556,汪胤祥
4625,3232,8,,1492,1012,1453,43,1453,2023-04-27 19:32:00,,2023-04-27 19:46:00,,,,330,,,1,18688882384,康冬钤
4626,1179,10,,1495,1017,1579,40,1579,2023-04-22 19:18:00,,2023-04-22 19:28:00,,,,330,,,1,18688880358,徐若晴
4627,2188,6,,1487,1009,1051,31,1051,2023-01-05 21:50:00,,2023-01-05 22:03:00,,,,330,,,1,18688881340,巩恬謦
4628,3696,7,,1517,1011,1415,29,1415,2023-04-10 19:06:00,,2023-04-10 19:14:00,,,,330,,,1,18688882848,饶文彬
4629,1766,9,,1496,1019,1273,46,1273,2023-07-19 12:56:00,,2023-07-19 13:08:00,,,,330,,,1,18688880918,卢浩铭
4630,1078,7,,1516,1039,1418,30,1418,2023-05-06 20:35:00,,2023-05-06 20:48:00,,,,330,,,1,18688880102,律波
4631,3148,8,,1490,1013,911,41,911,2023-03-09 21:46:00,,2023-03-09 22:04:00,,,,330,,,1,18688882300,汲沧翔
4632,3785,9,,1499,1040,1125,40,1125,2023-02-21 18:09:00,,2023-02-21 18:29:00,,,,330,,,1,18688882937,张辰海
4633,3032,5,,1513,1007,891,23,891,2023-06-17 13:32:00,,2023-06-17 13:39:00,,,,330,,,1,18688882184,寇道行
4634,2778,10,,1496,1040,1855,42,1855,2023-05-16 20:28:00,,2023-05-16 20:41:00,,,,330,,,1,18688881930,裘显春
4635,2030,5,,1514,1008,892,16,892,2023-05-15 19:11:00,,2023-05-15 19:20:00,,,,330,,,1,18688881182,郑露露
4636,2514,6,,1487,1035,561,23,561,2023-01-04 18:59:00,,2023-01-04 19:15:00,,,,330,,,1,18688881666,孔亮
4637,2477,6,,1503,1025,1001,23,1001,2023-01-24 12:53:00,,2023-01-24 13:05:00,,,,330,,,1,18688881629,姬忠祝
4638,1197,5,,1487,1010,904,23,904,2023-03-08 17:34:00,,2023-03-08 17:49:00,,,,330,,,1,18688880376,胡梦桐
4639,3568,4,,1512,1022,607,13,607,2023-02-13 18:19:00,,2023-02-13 18:34:00,,,,330,,,1,18688882720,殷滢
4640,2867,9,,1497,1019,930,40,930,2023-02-02 19:07:00,,2023-02-02 19:25:00,,,,330,,,1,18688882019,"俞孝储
4641,1620,6,"",1504,1035,979,22,979,2016-02-20 21:51:31"""
4642,1736,6,,1515,1026,769,28,769,2023-04-03 19:18:00,,2023-04-03 19:25:00,,,,330,,,1,18688880285,张芳语
4643,3124,7,,1492,1038,975,33,975,2023-04-18 19:09:00,,2023-04-18 19:15:00,,,,330,,,1,18688882276,龚勤勤
4644,1147,10,,1499,1019,1810,45,1810,2023-02-14 20:58:00,,2023-02-14 21:09:00,,,,330,,,1,18688880125,卓永梅
4645,3378,8,,1491,1014,1628,36,1628,2023-06-15 11:04:00,,2023-06-15 11:18:00,,,,330,,,1,18688882530,房俊程
4646,3244,3,,1511,1022,479,10,479,2023-07-22 12:09:00,,2023-07-22 12:25:00,,,,330,,,1,18688882396,邵逸晗
4647,2340,3,,1484,1021,520,13,520,2023-07-15 12:04:00,,2023-07-15 12:14:00,,,,330,,,1,18688881492,刘君浩
4648,1681,7,,1491,1028,1056,31,1056,2023-06-27 11:56:00,,2023-06-27 12:16:00,,,,330,,,1,18688880180,胡子萱
4649,2643,6,,1514,1024,792,30,792,2023-02-05 19:59:00,,2023-02-05 20:16:00,,,,330,,,1,18688881795,卢诗仪
4650,1498,2,,1482,1002,428,7,428,2023-03-02 19:52:00,,2023-03-02 20:09:00,,,,330,,,1,18688882942,吴雨旋
4651,1532,5,,1513,1008,921,22,921,2023-05-19 19:03:00,,2023-05-19 19:12:00,,,,330,,,1,18688880731,夏慧敏
4652,3424,10,,1519,1040,1415,47,1415,2023-05-05 19:57:00,,2023-05-05 20:13:00,,,,330,,,1,18688882576,邢和友
4653,1969,5,,1503,1036,445,22,445,2023-04-15 17:11:00,,2023-04-15 17:23:00,,,,330,,,1,18688881121,韩可
4654,3082,9,,1496,1040,1163,44,1163,2023-05-02 20:23:00,,2023-05-02 20:34:00,,,,330,,,1,18688882234,童漪宇
4655,3362,3,,1510,1022,453,13,453,2023-04-14 17:48:00,,2023-04-14 17:54:00,,,,330,,,1,18688882514,胡君利
4656,3270,6,,1488,1008,952,29,952,2023-02-20 19:06:00,,2023-02-20 19:14:00,,,,330,,,1,18688882422,宋长洱
4657,3471,5,,1514,1034,949,20,949,2023-06-10 11:04:00,,2023-06-10 11:14:00,,,,330,,,1,18688882623,常庆沛
4658,2361,8,,1508,1039,1178,37,1178,2023-03-10 20:27:00,,2023-03-10 20:46:00,,,,330,,,1,18688881513,薛浩天
4659,3363,10,,1509,1020,1499,47,1499,2023-06-07 13:27:00,,2023-06-07 13:45:00,,,,330,,,1,18688882515,祁飞虎
4660,1771,2,,1482,1001,456,6,456,2023-06-09 12:44:00,,2023-06-09 12:57:00,,,,330,,,1,18688880923,栾河浆
4661,2618,9,,1499,1016,1066,40,1066,2023-01-22 11:54:00,,2023-01-22 12:11:00,,,,330,,,1,18688881770,占保良
4662,3555,4,,1511,1033,425,14,425,2023-02-22 19:28:00,,2023-02-22 19:35:00,,,,330,,,1,18688882707,莫以翰
4663,1986,3,,1511,1006,306,10,306,2023-01-15 13:31:00,,2023-01-15 13:37:00,,,,330,,,1,18688881138,左典之
4664,1210,10,,1497,1020,1265,40,1265,2023-03-30 20:10:00,,2023-03-30 20:28:00,,,,330,,,1,18688882938,郁窍
4665,2422,7,,1490,1039,1204,35,1204,2023-02-16 17:06:00,,2023-02-16 17:13:00,,,,330,,,1,18688881574,廉菁境
4666,2727,9,,1496,1040,1238,45,1238,2023-03-18 19:40:00,,2023-03-18 19:50:00,,,,330,,,1,18688881879,郎海轩
4667,1210,10,,1509,1030,1568,47,1568,2023-01-18 12:33:00,,2023-01-18 12:48:00,,,,330,,,1,18688880409,陈怡
4668,3430,7,,1517,1028,1154,30,1154,2023-07-22 12:52:00,,2023-07-22 13:06:00,,,,330,,,1,18688882582,柴承德
4669,2875,5,,1515,1007,710,21,710,2023-05-10 18:33:00,,2023-05-10 18:42:00,,,,330,,,1,18688882027,丁熙洳
4670,1636,2,,1480,1001,311,8,311,2023-04-12 19:40:00,,2023-04-12 19:53:00,,,,330,,,1,18688880835,杜康森
4671,1867,6,,1514,1036,857,25,857,2023-02-20 19:35:00,,2023-02-20 19:51:00,,,,330,,,1,18688881019,"秦语竣
4672,3035,6,"",1488,1009,728,30,728,2016-01-19 12:34:15"""
4673,2921,10,,1496,1017,1319,47,1319,2023-01-23 11:22:00,,2023-01-23 11:30:00,,,,330,,,1,18688882073,谭康溢
4674,2910,7,,1506,1028,810,34,810,2023-06-09 13:32:00,,2023-06-09 13:51:00,,,,330,,,1,18688882062,梁洁
4675,2610,3,,1500,1032,337,11,337,2023-04-13 19:16:00,,2023-04-13 19:28:00,,,,330,,,1,18688881762,安公啸
4676,2571,2,,1481,1001,247,7,247,2023-04-20 21:46:00,,2023-04-20 22:04:00,,,,330,,,1,18688881723,房之奕
4677,3362,10,,1495,1020,1678,40,1678,2023-05-29 18:00:00,,2023-05-29 18:17:00,,,,330,,,1,18688882514,胡君利
4678,1123,2,,1480,1001,424,6,424,2023-02-01 18:55:00,,2023-02-01 19:08:00,,,,330,,,1,18688880117,周东平
4679,2088,4,,1512,1031,741,18,741,2023-06-20 13:39:00,,2023-06-20 13:51:00,,,,330,,,1,18688881240,班林华
4680,3101,7,,1506,1011,1075,31,1075,2023-05-20 20:26:00,,2023-05-20 20:38:00,,,,330,,,1,18688882253,邢傍勇
4681,1127,8,,1494,1012,1001,35,1001,2023-06-23 13:17:00,,2023-06-23 13:29:00,,,,330,,,1,18688880218,余江涛
4682,2230,7,,1491,1028,1473,36,1473,2023-04-23 20:16:00,,2023-04-23 20:32:00,,,,330,,,1,18688881382,金泓晔
4683,1086,9,,1498,1019,1226,39,1226,2023-04-05 18:26:00,,2023-04-05 18:33:00,,,,330,,,1,18688880304,张小雨
4684,1081,8,,1516,1014,982,40,982,2023-07-03 12:47:00,,2023-07-03 12:57:00,,,,330,,,1,18688880103,张宝
4685,2587,7,,1490,1037,862,36,862,2023-01-14 12:36:00,,2023-01-14 12:50:00,,,,330,,,1,18688881739,燕泽民
4686,2774,4,,1485,1004,566,13,566,2023-04-26 20:34:00,,2023-04-26 20:41:00,,,,330,,,1,18688881926,安柜吃
4687,2783,3,,1485,1033,454,13,454,2023-07-25 13:04:00,,2023-07-25 13:15:00,,,,330,,,1,18688881935,潘弈仁
4688,3226,3,,1511,1023,305,12,305,2023-04-20 19:17:00,,2023-04-20 19:34:00,,,,330,,,1,18688882378,库菁菁
4689,3138,9,,1509,1030,949,39,949,2023-05-30 17:37:00,,2023-05-30 17:45:00,,,,330,,,1,18688882290,刘逸林
4690,2138,8,,1491,1029,1058,38,1058,2023-06-05 12:50:00,,2023-06-05 13:09:00,,,,330,,,1,18688881290,蔺九诚
4691,2615,9,,1509,1018,1458,45,1458,2023-01-11 12:19:00,,2023-01-11 12:39:00,,,,330,,,1,18688881767,何德谦
4692,3307,7,,1508,1027,1184,36,1184,2023-03-03 17:58:00,,2023-03-03 18:14:00,,,,330,,,1,18688882459,葛时逸
4693,1194,3,,1510,1023,556,13,556,2023-03-19 19:38:00,,2023-03-19 19:57:00,,,,330,,,1,18688880373,董兴
4694,1021,7,,1492,1039,1284,35,1284,2023-05-23 20:02:00,,2023-05-23 20:10:00,,,,330,,,1,18688880040,叶潇逸
4695,3426,7,,1518,1028,1179,34,1179,2023-03-08 19:52:00,,2023-03-08 20:10:00,,,,330,,,1,18688882578,寿荣岚
4696,1884,10,,1519,1018,1435,44,1435,2023-01-03 11:30:00,,2023-01-03 11:45:00,,,,330,,,1,18688881036,井孑滢
4697,3652,5,,1488,1009,414,24,414,2023-04-20 21:59:00,,2023-04-20 22:06:00,,,,330,,,1,18688882804,钱振梅
4698,2911,10,,1498,1016,1579,42,1579,2023-04-07 19:06:00,,2023-04-07 19:13:00,,,,330,,,1,18688882063,高邦
4699,1210,4,,1512,1033,586,17,586,2023-01-20 12:14:00,,2023-01-20 12:22:00,,,,330,,,1,18688880409,陈怡
4700,1910,3,,1484,1005,423,11,423,2023-02-22 19:28:00,,2023-02-22 19:43:00,,,,330,,,1,18688881062,喻达锋
4701,3478,10,,1496,1016,1196,41,1196,2023-03-17 21:40:00,,2023-03-17 21:48:00,,,,330,,,1,18688882630,帅栎雁
4702,3827,4,,1483,1023,790,17,790,2023-01-26 12:21:00,,2023-01-26 12:33:00,,,,330,,,1,18688882979,钟艺佳
4703,2074,9,,1498,1018,1031,41,1031,2023-04-23 19:56:00,,2023-04-23 20:09:00,,,,330,,,1,18688882943,廉德平
4704,2055,8,,1506,1013,1441,35,1441,2023-04-14 17:24:00,,2023-04-14 17:34:00,,,,330,,,1,18688881207,汪嘉彤
4705,1519,2,,1480,1002,420,7,420,2023-03-20 19:52:00,,2023-03-20 20:06:00,,,,330,,,1,18688880718,薛倩倩
4706,2575,6,,1515,1009,512,25,512,2023-02-24 20:22:00,,2023-02-24 20:33:00,,,,330,,,1,18688881727,边子瑜
4707,2260,7,,1507,1038,867,32,867,2023-04-22 18:42:00,,2023-04-22 18:52:00,,,,330,,,1,18688881412,侯勇智
4708,1353,3,,1502,1022,511,10,511,2023-01-07 11:01:00,,2023-01-07 11:08:00,,,,330,,,1,18688880552,麦颖芝
4709,2117,3,,1510,1032,652,11,652,2023-01-17 13:33:00,,2023-01-17 13:50:00,,,,330,,,1,18688881269,蓝海英
4710,2750,2,,1480,1001,435,7,435,2023-05-22 17:12:00,,2023-05-22 17:24:00,,,,330,,,1,18688881902,王浩晖
4711,3037,4,,1485,1006,383,18,383,2023-06-26 12:42:00,,2023-06-26 12:53:00,,,,330,,,1,18688882189,黄章宸
4712,1124,9,,1509,1016,1279,45,1279,2023-02-19 19:22:00,,2023-02-19 19:41:00,,,,330,,,1,18688880217,周钰彤
4713,1293,6,,1487,1035,988,29,988,2023-07-18 12:08:00,,2023-07-18 12:25:00,,,,330,,,1,18688880492,蒲水莲
4714,3093,8,,1507,1012,1012,38,1012,2023-04-21 20:55:00,,2023-04-21 21:04:00,,,,330,,,1,18688882245,钮继甫
4715,3705,2,,1481,1003,296,8,296,2023-06-25 11:07:00,,2023-06-25 11:27:00,,,,330,,,1,18688882857,解壤萧
4716,1158,7,,1494,1028,1151,37,1151,2023-05-22 17:36:00,,2023-05-22 17:56:00,,,,330,,,1,18688880328,艾小金
4717,2958,5,,1513,1008,412,16,412,2023-05-07 20:07:00,,2023-05-07 20:22:00,,,,330,,,1,18688882110,宋昊宇
4718,3030,8,,1492,1037,910,42,910,2023-04-04 21:36:00,,2023-04-04 21:43:00,,,,330,,,1,18688882182,曲峰冉
4719,2427,4,,1500,1004,389,19,389,2023-04-19 20:50:00,,2023-04-19 21:01:00,,,,330,,,1,18688881579,何清睿
